"","gend","age","bath","ed","emp","pern","hhh","X","Y","panelId","treat"
"1",1,20,1,2,2,7,2,-67.7093785858779,-45.2860015577364,"001a3a88c30c4d6c",0
"2",1,26,1,2,1,4,2,-60.4899106899271,-30.5325710648442,"0021089371d29ad1",0
"3",1,32,1,3,1,4,1,-64.1832160923879,-31.4170640978912,"008baa88964b0634",0
"4",1,26,1,3,1,4,2,-58.4762694631934,-34.8303492519273,"0115b19548d28397",0
"5",1,23,1,2,1,4,1,-65.2562159148128,-24.399008765009,"018512a1c41d53b3",0
"6",1,21,1,2,1,5,2,-64.1832160923879,-31.4170640978912,"01b43b7161fa21dd",0
"7",2,27,1,3,1,3,1,-58.6490721584121,-34.5983174361618,"021043f658d8c38c",0
"8",2,25,2,4,1,5,2,-55.8580595078883,-27.5432827681667,"0248c05875001b3b",0
"9",2,24,1,5,3,3,2,-58.4488804101251,-34.6151479182398,"02606b0329135147",0
"10",1,37,1,2,1,6,2,-58.6246088672568,-34.7693065019551,"02640d52af4408f0",0
"11",1,36,1,2,1,7,2,-58.6246088672568,-34.7693065019551,"0268a1768657d48b",0
"12",1,25,1,2,1,3,1,-65.2711768340015,-24.8911881837991,"02a7328db2a78d66",0
"13",2,27,1,3,1,3,2,-57.8272448331031,-34.9098091823487,"02d44567f4b69bf1",0
"14",1,20,1,2,2,6,2,-66.7748878796806,-27.4119550239588,"034d757b3da42762",0
"15",1,21,1,3,1,8,2,-68.6422563610844,-31.5544504953568,"03bf6b8412db37b3",0
"16",1,23,1,3,1,5,2,-65.432605838322,-24.0861500844631,"03c351bf7d34f585",0
"17",1,31,1,3,1,9,2,-64.9230501419912,-42.4472770269569,"0416626b367f8f16",0
"18",1,44,1,3,1,2,1,-65.2711768340015,-24.8911881837991,"04973668c070208a",0
"19",1,26,1,3,1,1,1,-58.2767767278006,-34.7349189384936,"0538c0517b24cad3",0
"20",1,25,1,3,1,6,2,-58.4762694631934,-34.8303492519273,"0598989f06725db3",0
"21",1,45,1,2,1,6,1,-58.3413586936725,-34.6784127460771,"05f775f85991c35b",0
"22",2,27,1,3,2,3,2,-68.6689759067021,-32.9864228370018,"0690a043f221578c",0
"23",2,21,1,2,2,4,2,-59.1015886491161,-35.1264103130654,"06b0561b1bcf4c7a",0
"24",2,42,1,3,1,6,2,-66.3702743222188,-29.4574921855042,"06b5f6c6a27d123c",0
"25",1,52,2,3,1,3,1,-58.4488804101251,-34.6151479182398,"06c3a5869311cdb0",0
"26",1,38,1,2,1,6,1,-68.8008483052465,-38.8307903152535,"0704d2bd62a97990",0
"27",1,27,1,3,2,5,2,-58.4488804101251,-34.6151479182398,"07336b9d04922f1f",0
"28",2,18,1,3,3,4,2,-67.5580664653313,-38.5298248372128,"0810286c5a2d81cb",0
"29",1,24,1,3,1,6,2,-65.2711768340015,-24.8911881837991,"0815f45d9bf17225",0
"30",1,37,1,2,1,5,1,-71.5301538800889,-41.5027678667504,"081d5093c61434c2",0
"31",2,50,1,2,3,4,1,-58.6192889973626,-34.6483469056608,"0868d122a4640328",0
"32",2,21,1,3,1,7,2,-68.741772401042,-32.8882480800092,"086ac19276067b2d",0
"33",1,23,1,2,1,2,1,-58.3668830324285,-34.834805250436,"086ad08c4ba2aa99",0
"34",2,44,1,3,1,6,1,-68.8008483052465,-38.8307903152535,"08f6bccc5b9233bb",0
"35",1,20,1,2,1,5,2,-60.6696152885451,-31.4770125774097,"08fc90a8261c6970",0
"36",1,25,1,2,1,1,1,-57.2230123128483,-37.1667072796787,"09305db15bb3252f",0
"37",1,43,1,2,1,3,1,-58.4488804101251,-34.6151479182398,"095cd36c2766fb44",0
"38",1,49,1,2,1,4,1,-58.3781590459342,-25.938577139892,"09b680c487c7c1a3",0
"39",1,37,1,2,1,4,1,-70.1277828065513,-38.5080107397005,"09cdc58af0096158",0
"40",1,23,1,2,1,1,1,-58.0180951945351,-35.0034017708424,"09d142bd2d0691c6",0
"41",2,26,1,5,3,4,2,-58.6490721584121,-34.5983174361618,"0a2d31f39d33d52b",0
"42",2,19,2,2,3,7,2,-60.6696152885451,-31.4770125774097,"0a456207d62dbc0b",0
"43",1,64,1,2,1,2,1,-66.5135809789634,-33.8208567840184,"0a4c2d45048af8bd",0
"44",1,26,1,2,1,2,1,-57.7400569739232,-37.965633071548,"0a62658c8a10ff0d",0
"45",2,20,2,3,3,7,2,-58.2580631285934,-34.876793577096,"0a70d5173f83f90d",0
"46",2,22,1,2,1,2,2,-58.0180951945351,-35.0034017708424,"0a895c9ad2d2496f",0
"47",1,24,1,2,1,4,2,-64.1832160923879,-31.4170640978912,"0b3ab187dd3124b8",0
"48",1,37,1,2,1,6,2,-60.6696152885451,-31.4770125774097,"0b6f34a1521fb665",0
"49",1,23,1,2,1,2,2,-61.5324253733312,-33.2230585324393,"0bdd95a8cd161b4b",0
"50",2,67,1,2,3,2,1,-57.5486747113375,-35.2999339505819,"0bff898f6801f7da",0
"51",1,34,2,2,1,5,1,-65.4458282535115,-26.6614655020242,"0c1b1c1bb72349f7",0
"52",1,25,1,3,1,3,1,-59.1662637711315,-38.2583638301751,"0c60c05f60a1094a",0
"53",1,34,1,3,1,4,1,-58.3941226666696,-34.7047432858555,"0c7c4d5045c0d97a",0
"54",2,44,1,1,1,8,1,-69.7173489498881,-37.2169072967692,"0c925913b52f1d2b",0
"55",1,26,1,3,1,3,1,-57.7400569739232,-37.965633071548,"0cf4456dac75b36d",0
"56",2,21,1,3,1,7,2,-69.4620765650695,-33.0358285916873,"0d980817c58c8d0f",0
"57",1,74,1,2,3,2,1,-60.2924970437052,-33.4822928824669,"0d9d4b2cbc2af29b",0
"58",1,50,1,2,1,3,1,-58.7640220601412,-27.5196363062383,"0d9daaf021461ab8",0
"59",1,23,1,2,1,4,2,-58.5841087280564,-32.4475709864139,"0ddbc19aa2835646",0
"60",1,45,1,2,1,4,1,-58.6246088672568,-34.7693065019551,"0df1c76d52aa967b",0
"61",1,28,1,4,1,4,1,-60.0557149882389,-35.4443201419504,"0f065644ad8d2289",0
"62",1,27,1,2,1,6,1,-59.6979640185907,-36.789573869325,"0f5f861d40c7d7b0",0
"63",2,58,1,3,1,2,2,-61.6577808129607,-31.2333312428038,"0fa747657a1bda04",0
"64",2,34,1,3,3,4,2,-65.2178480527046,-26.8333109955845,"0fb83ac344174a0c",0
"65",1,26,1,3,1,3,1,-57.7400569739232,-37.965633071548,"0fdc6dc914363b57",0
"66",1,19,1,2,1,5,2,-59.5003981291152,-30.8981286049868,"0ff4632b3fb43b50",0
"67",1,20,1,2,1,5,1,-58.3413586936725,-34.6784127460771,"101bcad275f47d3a",0
"68",1,44,1,3,2,1,1,-57.2230123128483,-37.1667072796787,"10a3a0a0a7a56379",0
"69",1,34,1,3,1,4,1,-58.3668830324285,-34.834805250436,"10a774970c920b5a",0
"70",1,50,1,2,1,4,1,-65.7795264705514,-28.5151530755239,"10b7b13432f03521",0
"71",1,19,1,2,3,4,2,-71.306231274193,-40.3011508767928,"10d749a547a1bc4f",0
"72",2,41,2,3,2,5,2,-57.9806988681083,-34.8425971617461,"10f2d5ffb769c9a3",0
"73",2,45,2,4,1,2,2,-60.7066788994818,-33.1299963261325,"1119d81724f17035",0
"74",1,21,1,3,1,5,2,-58.8103623815554,-34.6098501944399,"112f6a47749b86aa",0
"75",2,43,1,2,2,3,1,-58.3413586936725,-34.6784127460771,"11363510f0a4f37f",0
"76",2,39,1,2,1,4,2,-62.2771151207267,-33.0309956732058,"11394a38cbf4a4cd",0
"77",1,52,1,2,1,3,1,-65.2178480527046,-26.8333109955845,"1143a611730470b9",0
"78",1,19,1,2,1,5,1,-58.8103623815554,-34.6098501944399,"119245113018679f",0
"79",1,70,1,3,1,2,1,-58.4488804101251,-34.6151479182398,"1197c3bda7c3b541",0
"80",1,31,1,3,1,3,1,-60.6696152885451,-31.4770125774097,"11b9cb901735c148",0
"81",1,26,1,2,1,3,2,-64.4933428725017,-33.3297338059771,"11c29df6c83b99ab",0
"82",1,21,1,2,1,3,1,-62.6346695395212,-36.0573388152291,"12c5d1cfa11df53d",0
"83",2,24,1,5,3,3,2,-58.0180951945351,-35.0034017708424,"133cd049314d90b5",0
"84",1,30,1,3,1,5,1,-55.5834636364421,-27.4585998912252,"136f9fdb19a2d532",0
"85",2,56,1,3,1,2,2,-63.2562238529538,-32.5143344670918,"13a086717295c9d2",0
"86",1,23,1,2,1,4,2,-58.4488804101251,-34.6151479182398,"13bab1153820baa6",0
"87",1,18,1,2,2,6,2,-58.2580631285934,-34.876793577096,"13bf80fd107a2ad7",0
"88",1,19,1,3,1,4,1,-58.7640220601412,-27.5196363062383,"13c130aaa7c99296",0
"89",1,43,1,2,1,3,1,-58.3668830324285,-34.834805250436,"142a9b7d41f45016",0
"90",1,47,1,2,1,7,1,-68.6689759067021,-32.9864228370018,"1430d520c75588d8",0
"91",1,36,1,2,1,1,1,-58.3781590459342,-25.938577139892,"144374b000971666",0
"92",1,28,1,3,2,5,2,-58.4488804101251,-34.6151479182398,"14a834f4c53441f6",0
"93",1,24,1,2,1,3,2,-60.3544161561354,-34.6182035687611,"14d86dac09819309",0
"94",1,21,1,2,1,5,1,-58.7412518747816,-34.710055233357,"15024fb684147c39",0
"95",2,46,2,4,1,6,1,-58.3781590459342,-25.938577139892,"15526f2f03985470",0
"96",1,19,1,2,2,4,2,-70.979159756615,-49.8815594690106,"156333f2c5bf966c",0
"97",1,21,1,3,1,5,2,-58.4762694631934,-34.8303492519273,"1619fa2fc066740b",0
"98",1,63,1,2,1,3,1,-63.6063353276385,-33.3294461525529,"1621c0d1b014944a",0
"99",1,35,2,2,2,3,1,-66.3702743222188,-29.4574921855042,"1649ddf24b33fac4",0
"100",1,46,1,2,1,6,1,-58.423469690169,-34.7541169431057,"1699cbcaffc558aa",0
"101",2,38,1,3,3,6,1,-63.7792471105874,-32.2877127919347,"16abc357a55859fd",0
"102",1,30,1,4,1,3,1,-59.9255089838983,-37.9049714027708,"16db42532c642f15",0
"103",1,21,1,2,1,6,2,-71.4607501207088,-43.0749325657064,"171661af55a434c5",0
"104",1,20,1,2,1,6,2,-58.6064376242289,-34.3821627094564,"1735bc8a8b128b8f",0
"105",1,19,1,2,1,3,1,-61.9271558398951,-35.8838778759834,"1742ca9f633c4d2f",0
"106",1,21,1,2,2,4,2,-70.979159756615,-49.8815594690106,"179555289154f18a",0
"107",1,29,1,2,1,4,2,-63.7792471105874,-32.2877127919347,"17c7da689a21597d",0
"108",2,22,1,3,2,13,2,-65.2711768340015,-24.8911881837991,"17d2fc08610674f9",0
"109",1,21,1,3,1,5,2,-60.7066788994818,-33.1299963261325,"185282d3d16f0a58",0
"110",2,19,1,3,1,6,2,-55.6781626067178,-27.8838860699044,"188cb5752a8a855a",0
"111",2,33,1,2,1,5,1,-64.3680362619005,-39.6907497114853,"18ab727c7142cb44",0
"112",2,72,1,3,3,2,2,-58.423469690169,-34.7541169431057,"1911d66368c56939",0
"113",2,46,1,3,1,5,1,-71.5301538800889,-41.5027678667504,"1971a4f7274d6cd5",0
"114",2,27,1,3,1,3,1,-58.8103623815554,-34.6098501944399,"19b96998740a3502",0
"115",1,38,1,3,1,5,1,-59.1145538004664,-27.7194121391442,"19c868fbd1a6d971",0
"116",1,26,1,2,1,3,2,-58.6914314463256,-34.551278217791,"19d291379844b255",0
"117",1,19,1,3,1,4,2,-68.0308297797123,-47.3332425134874,"19dcd3b465fac587",0
"118",1,23,1,3,1,7,2,-69.2726528707856,-32.5229690773084,"1a0801464fcad976",0
"119",1,42,1,3,2,1,1,-57.7400569739232,-37.965633071548,"1a162d27f1f65883",0
"120",2,36,1,2,1,4,2,-61.7047418962957,-32.6122445710241,"1a4c4f666bf5af55",0
"121",1,30,1,3,1,5,1,-55.8580595078883,-27.5432827681667,"1ab46194fbaa232f",0
"122",1,26,1,3,1,5,2,-66.5135809789634,-33.8208567840184,"1b4f020838703334",0
"123",2,57,1,3,1,3,2,-60.7066788994818,-33.1299963261325,"1b5449ba809b7c60",0
"124",2,62,1,3,1,3,2,-64.5861516416936,-31.222559240613,"1b9375f28b86dba3",0
"125",1,29,1,2,1,3,2,-60.7066788994818,-33.1299963261325,"1c155081d407814d",0
"126",1,23,1,2,1,4,2,-58.4488804101251,-34.6151479182398,"1c6c8cd6c3f3c90f",0
"127",2,30,1,3,2,3,2,-70.979159756615,-49.8815594690106,"1c75d897d0bf5cb4",0
"128",1,40,1,3,1,4,1,-71.5301538800889,-41.5027678667504,"1cb9633b6f865abf",0
"129",1,19,1,3,1,7,2,-69.3169581012444,-36.1556995667663,"1cc15c26029637a6",0
"130",1,26,1,2,1,1,1,-57.7400569739232,-37.965633071548,"1d94f8bc8bbbcbc8",0
"131",1,23,1,3,1,5,2,-68.4670789691707,-31.6870540820238,"1daf5f63c391d149",0
"132",1,43,1,2,1,3,1,-58.4488804101251,-34.6151479182398,"1dd6fa72a96cf8b6",0
"133",1,26,1,2,1,4,2,-58.6246088672568,-34.7693065019551,"1df1ad5b9a6a4c19",0
"134",1,46,2,3,1,2,1,-64.556910433389,-23.9148772308151,"1f259ab6095c1736",0
"135",1,18,1,3,1,4,2,-60.7066788994818,-33.1299963261325,"1f473318b2c14455",0
"136",1,20,1,3,1,4,2,-60.7066788994818,-33.1299963261325,"1f72a3bd3d96f611",0
"137",2,46,1,3,1,5,2,-65.2711768340015,-24.8911881837991,"1f992db0883db710",0
"138",1,34,1,3,1,4,1,-58.3941226666696,-34.7047432858555,"1fcfc631c07b0650",0
"139",2,27,1,3,1,3,1,-58.6192889973626,-34.6483469056608,"201bfc74d590d637",0
"140",2,40,1,2,1,4,2,-60.6696152885451,-31.4770125774097,"204b0dd6553497cb",0
"141",2,52,2,2,1,4,1,-58.3941226666696,-34.7047432858555,"2085bd11fa6a2276",0
"142",2,45,1,4,1,5,2,-65.3454299301715,-26.78998718858,"20f83187a0a378f3",0
"143",2,40,1,3,3,6,1,-60.6696152885451,-31.4770125774097,"228387588f38c1fb",0
"144",1,34,1,3,1,4,1,-58.423469690169,-34.7541169431057,"22d0171b855b8091",0
"145",2,24,2,3,1,4,2,-55.0712937081447,-27.4735060241037,"22d3a117a776992d",0
"146",2,23,1,5,3,3,2,-58.0180951945351,-35.0034017708424,"236a7b657438f449",0
"147",2,30,1,3,1,3,2,-58.0180951945351,-35.0034017708424,"23a7165fa169f269",0
"148",1,22,1,2,1,5,1,-58.7770476904653,-34.511070292185,"23a90170f0034dd5",0
"149",1,34,1,3,1,4,1,-58.3668830324285,-34.834805250436,"23f95798dd47bb5b",0
"150",2,25,2,3,2,4,2,-59.1145538004664,-27.7194121391442,"24085000b61d32c8",0
"151",1,19,1,3,3,5,2,-60.6696152885451,-31.4770125774097,"24445dfcb4d9fc92",0
"152",1,35,2,2,2,5,1,-68.584221686327,-31.7457405474273,"244df889f39ccb0d",0
"153",1,29,1,3,1,3,1,-60.6696152885451,-31.4770125774097,"2460054495acb94f",0
"154",1,35,1,2,1,2,1,-58.9647555111949,-31.6361179626935,"247abbf2945139a8",0
"155",1,31,1,3,1,3,1,-58.6881604368356,-34.6351448148524,"24811bac8373cf11",0
"156",1,22,1,2,1,5,1,-58.8103623815554,-34.6098501944399,"24c64400fc578494",0
"157",1,43,1,2,1,3,1,-58.847133581623,-34.8130332812934,"24fb5b9d3d2742b9",0
"158",2,30,1,3,1,4,2,-58.7412518747816,-34.710055233357,"2513510fa6c1690c",0
"159",2,18,1,3,1,7,2,-68.741772401042,-32.8882480800092,"253b041269f53c5f",0
"160",1,20,1,2,1,6,2,-58.6064376242289,-34.3821627094564,"25a6a5219a46a43d",0
"161",2,44,2,4,1,4,1,-58.7640220601412,-27.5196363062383,"25d71d9a293c73c3",0
"162",1,36,1,3,1,5,1,-58.3781590459342,-25.938577139892,"2645871407291a86",0
"163",2,18,1,3,3,5,2,-67.5580664653313,-38.5298248372128,"265f6f6a878c67a7",0
"164",2,63,1,3,1,2,2,-64.1832160923879,-31.4170640978912,"2669599496290fd4",0
"165",1,37,1,2,1,4,1,-71.4607501207088,-43.0749325657064,"2673c078467a4772",0
"166",1,18,1,2,2,6,2,-58.2767767278006,-34.7349189384936,"267a3765617f26a4",0
"167",1,27,1,4,1,4,1,-60.9750170479814,-35.4815001862116,"27166d85fc2f6379",0
"168",2,19,1,4,1,5,2,-58.7640220601412,-27.5196363062383,"2727731a329f7133",0
"169",2,41,1,3,1,5,2,-64.432235728455,-27.8874401651362,"272a36729dcbc609",0
"170",2,31,1,3,1,4,2,-58.4488804101251,-34.6151479182398,"27b4513f1d6caa8a",0
"171",1,31,1,3,1,3,1,-58.7770476904653,-34.511070292185,"2807963cf7ffa290",0
"172",1,25,1,3,1,2,1,-63.2562238529538,-32.5143344670918,"2807a110156c3504",0
"173",1,45,1,2,1,6,2,-58.7770476904653,-34.511070292185,"280fba96dc1c54b6",0
"174",1,21,1,2,1,5,1,-58.6064376242289,-34.3821627094564,"284ad9caafc1f64a",0
"175",2,73,1,3,3,2,2,-58.4488804101251,-34.6151479182398,"288b34db4f518ffc",0
"176",2,38,1,3,3,5,1,-61.2740258858912,-32.7079613795576,"28da036ab59a4dcd",0
"177",1,44,1,3,1,3,2,-60.7066788994818,-33.1299963261325,"28fc93246df91fb4",0
"178",2,21,1,4,1,6,2,-58.9322910127938,-28.5003937146504,"2907a70781ff1d01",0
"179",2,24,1,3,3,4,2,-58.3668830324285,-34.834805250436,"294864f4362bd74c",0
"180",1,20,1,3,2,3,2,-66.729166091854,-54.7450048144209,"29797b4843ac1cf5",0
"181",2,24,1,3,3,4,2,-58.2767767278006,-34.7349189384936,"299ca46c087ad9f8",0
"182",1,26,1,2,1,1,1,-58.0698952466705,-38.2011488565685,"29b96ad81b0c1134",0
"183",1,19,1,4,1,3,2,-68.0308297797123,-47.3332425134874,"29bd732a0aa08306",0
"184",1,21,1,2,1,6,2,-58.6903559484279,-35.1446092544038,"29cab611a0844ac6",0
"185",1,43,1,3,1,4,2,-61.2740258858912,-32.7079613795576,"2a1af3814d3a74d4",0
"186",1,22,1,3,1,4,2,-60.7066788994818,-33.1299963261325,"2a54042d55240635",0
"187",2,33,1,2,1,4,1,-67.5580664653313,-38.5298248372128,"2a64b4d19960f3fa",0
"188",1,21,1,2,3,5,2,-70.1277828065513,-38.5080107397005,"2af019affd38da59",0
"189",2,20,2,3,3,8,2,-60.6696152885451,-31.4770125774097,"2afdf7b57963fb75",0
"190",1,28,1,4,1,4,1,-62.1698825493603,-38.5836883883761,"2b2d4882c5bf81a1",0
"191",2,22,1,2,1,10,2,-64.439332767481,-23.1429195145417,"2b7575d79bcb765d",0
"192",2,25,1,5,3,4,2,-58.9025599874312,-34.4479556816522,"2b998fb7fbf0f83c",0
"193",1,34,2,3,2,4,1,-65.2711768340015,-24.8911881837991,"2ba4f4f66d26d541",0
"194",2,41,2,4,2,5,2,-55.8580595078883,-27.5432827681667,"2c289386098139f8",0
"195",1,20,1,3,1,6,2,-58.5379364966436,-34.4868750258075,"2c57db2dbdaa1d92",0
"196",1,18,1,3,3,7,2,-67.7093785858779,-45.2860015577364,"2c849cbbad35bb4d",0
"197",2,21,1,2,1,2,2,-58.3668830324285,-34.834805250436,"2c8590724f78fcb8",0
"198",1,26,1,3,1,4,2,-58.4488804101251,-34.6151479182398,"2c87b170cb69456f",0
"199",1,45,1,2,1,4,1,-58.8103623815554,-34.6098501944399,"2cc1632af8015d24",0
"200",1,40,1,2,1,6,2,-58.7412518747816,-34.710055233357,"2ccad39d23012f59",0
"201",1,31,1,3,1,3,1,-60.6696152885451,-31.4770125774097,"2ccb4054b627a93d",0
"202",1,40,1,2,1,5,1,-68.8008483052465,-38.8307903152535,"2d1fdcc8dbc26841",0
"203",1,52,1,2,3,4,1,-71.5301538800889,-41.5027678667504,"2d2552acb0524421",0
"204",2,47,1,2,1,3,1,-64.1832160923879,-31.4170640978912,"2d5a65a8b11571f4",0
"205",1,19,1,2,2,4,2,-67.9020452530799,-54.0284903730289,"2d6df64b922a442b",0
"206",2,24,1,3,3,4,2,-58.3668830324285,-34.834805250436,"2dc364608c955aba",0
"207",1,45,1,2,1,6,1,-58.5637335647496,-34.5518231350295,"2dc79d31ac37643a",0
"208",1,21,1,3,1,4,1,-59.1145538004664,-27.7194121391442,"2dcd3cdd83d94353",0
"209",1,59,1,3,3,3,1,-60.0438436477086,-31.6969409558606,"2dd568a86771108f",0
"210",2,47,1,3,2,5,2,-58.6192889973626,-34.6483469056608,"2f5d412dd5b1c5bc",0
"211",1,46,2,3,1,4,2,-65.4458282535115,-26.6614655020242,"2f6d8c316b6a6a9b",0
"212",2,18,1,2,2,14,2,-65.2178480527046,-26.8333109955845,"2f87b713c8695482",0
"213",1,24,1,2,1,4,2,-58.4488804101251,-34.6151479182398,"300aa46b2f03cba9",0
"214",2,34,1,3,3,4,2,-64.1832160923879,-31.4170640978912,"3012bcd7a03057d1",0
"215",2,27,1,3,1,3,2,-58.0180951945351,-35.0034017708424,"30144c9cdcb95094",0
"216",2,39,1,2,1,5,2,-58.7704904274157,-34.3278587595283,"301b23f6b340191b",0
"217",1,37,1,3,1,4,1,-71.5301538800889,-41.5027678667504,"3071cfa5d07caf94",0
"218",1,66,1,1,1,4,1,-61.1100432004277,-31.3171749553626,"30823bda005841f3",0
"219",1,24,1,3,1,5,2,-68.6080011148552,-33.4110228011791,"30826c8d8b3d512f",0
"220",1,24,1,2,1,4,2,-60.5254515112398,-32.2330301273979,"309465083f166014",0
"221",1,18,1,2,1,4,2,-65.6323952292387,-26.4646295511743,"309c847f74f3f62b",0
"222",1,30,1,2,1,11,2,-59.5003981291152,-30.8981286049868,"30d1b63049b2da13",0
"223",1,39,1,2,1,2,1,-59.1145538004664,-27.7194121391442,"30d2b100b6caba35",0
"224",1,62,1,2,1,3,1,-61.9271558398951,-35.8838778759834,"31012395973f77f8",0
"225",2,49,2,2,1,5,1,-58.4488804101251,-34.6151479182398,"3109f62a5f42577b",0
"226",1,45,1,2,1,4,1,-58.8103623815554,-34.6098501944399,"3129889d48308f15",0
"227",2,43,1,3,1,5,1,-71.5301538800889,-41.5027678667504,"312a66692865c4d9",0
"228",1,18,1,3,1,4,2,-60.7066788994818,-33.1299963261325,"312d3d8131873120",0
"229",1,37,1,3,1,2,2,-58.4762694631934,-34.8303492519273,"314f55d10b624b65",0
"230",2,20,1,3,3,5,2,-66.2201131193309,-39.4175638836883,"31767d045d15ba71",0
"231",2,71,1,3,3,2,2,-58.5053444861507,-34.5263761375676,"31f053661484c8f7",0
"232",1,74,1,2,3,2,1,-58.8829412440182,-34.1386177245953,"3206921661f187f2",0
"233",1,28,1,2,1,6,1,-58.6246088672568,-34.7693065019551,"32129a362b9f3a49",0
"234",1,34,1,3,1,4,1,-64.3070592388571,-31.7112018537678,"321bda7ba49d0259",0
"235",1,20,1,3,1,4,2,-60.2924970437052,-33.4822928824669,"32599b0f2a0d2bfd",0
"236",1,21,1,2,1,8,2,-69.2726528707856,-32.5229690773084,"3273b3056b1bbb49",0
"237",1,74,1,3,1,2,1,-58.4488804101251,-34.6151479182398,"32836a1af8ad4f60",0
"238",1,31,2,2,2,6,2,-64.1528646180089,-31.1440566145003,"32b664b8ff10442f",0
"239",1,26,1,3,1,1,1,-58.1552215029755,-34.8181707378354,"32cada28c799d529",0
"240",1,25,1,2,1,5,1,-65.2711768340015,-24.8911881837991,"32d501351acfbf7f",0
"241",1,42,2,3,1,1,1,-64.1832160923879,-31.4170640978912,"32f97d7474a0783c",0
"242",1,22,1,3,1,5,2,-58.4488804101251,-34.6151479182398,"332029bc6357bf11",0
"243",1,27,1,3,2,5,2,-58.5637335647496,-34.5518231350295,"332059626c3af54b",0
"244",2,31,1,3,1,4,2,-58.3668830324285,-34.834805250436,"33368bbb13898672",0
"245",1,35,1,3,2,6,2,-64.1832160923879,-31.4170640978912,"336143b9f9c18f60",0
"246",1,39,1,2,1,4,2,-57.2996368306512,-29.591372274012,"33dc342cd63f7f9a",0
"247",2,37,1,3,3,5,1,-60.6696152885451,-31.4770125774097,"34076f58ddfac49f",0
"248",1,21,1,2,1,5,2,-63.7792471105874,-32.2877127919347,"34241b77375365b3",0
"249",2,27,1,4,2,5,2,-59.1555769737818,-34.2951419261604,"34262683f7401b5a",0
"250",1,36,1,3,1,5,1,-59.1145538004664,-27.7194121391442,"3447aa7a40505d7c",0
"251",2,21,1,3,2,12,2,-64.5989732429429,-25.432454807368,"351879cf35d94a96",0
"252",1,53,1,2,3,2,1,-70.1277828065513,-38.5080107397005,"3556704db6d7c186",0
"253",1,39,1,2,1,3,1,-71.5301538800889,-41.5027678667504,"35a76487755f4a7f",0
"254",2,47,1,2,3,4,1,-58.5053444861507,-34.5263761375676,"36364968f1b411f2",0
"255",1,21,1,3,1,5,2,-61.6577808129607,-31.2333312428038,"363ab0af8f409a02",0
"256",1,75,1,3,1,1,1,-58.4488804101251,-34.6151479182398,"3670a11988f7c370",0
"257",1,20,1,3,1,5,2,-60.1268812916057,-31.0551462247247,"3693c133a7241129",0
"258",2,47,1,3,2,5,2,-58.7412518747816,-34.710055233357,"369c65d50d210432",0
"259",1,23,1,3,1,6,2,-58.4488804101251,-34.6151479182398,"36b45bc8f1a888d5",0
"260",1,28,2,2,1,5,2,-59.1145538004664,-27.7194121391442,"3716b490a01a6abd",0
"261",1,27,1,2,1,6,1,-58.7671488445331,-35.5107518799604,"374b4cc28b43330c",0
"262",1,29,1,3,1,5,2,-62.1698825493603,-38.5836883883761,"374c09c2ad0c3912",0
"263",1,21,1,3,1,8,2,-67.7328369160613,-31.5969091669498,"37885f2cdb355716",0
"264",1,19,1,3,1,5,2,-60.6696152885451,-31.4770125774097,"378b31563585a1f5",0
"265",1,53,1,2,1,8,1,-68.4631041207094,-31.5326359921909,"379c09f0ca8d459d",0
"266",1,18,1,3,1,6,2,-68.3057507521875,-40.8197175258906,"37d889b6a628d419",0
"267",1,19,1,3,3,4,2,-67.7093785858779,-45.2860015577364,"37ffc2141f16746d",0
"268",2,47,1,2,3,4,1,-58.4488804101251,-34.6151479182398,"3837209a7fca80fb",0
"269",1,22,1,2,1,6,2,-58.5641494773466,-34.8752388864172,"3838393228b84bcd",0
"270",1,36,1,2,1,2,1,-58.062101826018,-25.3709060894978,"3862928da2c536f6",0
"271",2,34,1,3,1,4,1,-67.5580664653313,-38.5298248372128,"3871b191af244a8a",0
"272",1,25,1,2,1,3,1,-64.556910433389,-23.9148772308151,"38872d4f61d02a42",0
"273",1,45,1,2,1,4,1,-58.7412518747816,-34.710055233357,"38986359f6cbc738",0
"274",2,18,1,3,1,7,2,-69.2726528707856,-32.5229690773084,"389b64a092b7d229",0
"275",1,31,1,3,1,4,1,-55.8580595078883,-27.5432827681667,"38d0f1a78a25c6f7",0
"276",2,43,1,2,1,5,1,-68.8008483052465,-38.8307903152535,"38d87f0544bf49b6",0
"277",1,34,1,3,1,4,1,-58.423469690169,-34.7541169431057,"38dd498803747418",0
"278",1,39,1,2,2,4,2,-54.6331526106108,-27.3763579851819,"396217ad602984d3",0
"279",1,18,1,3,1,4,2,-60.8528546985259,-33.486996132687,"39d2b5c316893439",0
"280",1,21,1,2,1,7,2,-67.5580664653313,-38.5298248372128,"3a3c9780bb22f55a",0
"281",1,50,1,3,1,3,1,-71.5301538800889,-41.5027678667504,"3a82a62bf5bf59d6",0
"282",2,55,1,3,1,3,2,-60.7066788994818,-33.1299963261325,"3a9223cd87a2a860",0
"283",1,34,1,3,2,6,2,-64.1832160923879,-31.4170640978912,"3aa880c2610f7f23",0
"284",1,26,1,2,1,1,1,-57.2230123128483,-37.1667072796787,"3aad063f94dcff79",0
"285",1,37,1,2,1,3,2,-58.3781590459342,-25.938577139892,"3ad9fdc4490731cf",0
